pathway_id,pathway_name,Gene
mmu05133,Pertussis,NFKB1
mmu05133,Pertussis,NOS2
mmu05133,Pertussis,MAPK11
mmu05133,Pertussis,RELA
mmu05133,Pertussis,CXCL5
mmu05133,Pertussis,SFTPA1
mmu05133,Pertussis,NLRP3
mmu05133,Pertussis,TLR4
mmu05133,Pertussis,TNF
mmu05133,Pertussis,TRAF6
mmu05133,Pertussis,TICAM2
mmu05133,Pertussis,ZP3R
mmu05133,Pertussis,MAPK1
mmu05133,Pertussis,MAPK10
mmu05133,Pertussis,MAPK13
mmu05133,Pertussis,MAPK14
mmu05133,Pertussis,MAPK3
mmu05133,Pertussis,MAPK8
mmu05133,Pertussis,MAPK9
mmu05133,Pertussis,IRAK4
mmu05133,Pertussis,MAPK12
mmu05133,Pertussis,C1S2
mmu05133,Pertussis,CALM5
mmu05133,Pertussis,C1S1
mmu05133,Pertussis,C1RA
mmu05133,Pertussis,IRF3
mmu05133,Pertussis,C4A
mmu05133,Pertussis,C1RB
mmu05133,Pertussis,PYCARD
mmu05133,Pertussis,4930544G11RIK
mmu05133,Pertussis,CALML3
mmu05133,Pertussis,CALML4
mmu05133,Pertussis,CALM4
mmu05133,Pertussis,IL23A
mmu05134,Legionellosis,APAF1
mmu05134,Legionellosis,ARF1
mmu05134,Legionellosis,ARF2
mmu05134,Legionellosis,BNIP3
mmu05134,Legionellosis,C3
mmu05134,Legionellosis,CASP1
mmu05134,Legionellosis,CASP3
mmu05134,Legionellosis,CASP7
mmu05134,Legionellosis,CASP8
mmu05134,Legionellosis,CASP9
mmu05134,Legionellosis,CD14
mmu05134,Legionellosis,CLK1
mmu05134,Legionellosis,CLK4
mmu05134,Legionellosis,CR1L
mmu05134,Legionellosis,CYCS
mmu05134,Legionellosis,CYCT
mmu05134,Legionellosis,EEF1A1
mmu05134,Legionellosis,EEF1A2
mmu05134,Legionellosis,CXCL1
mmu05134,Legionellosis,HSPA8
mmu05134,Legionellosis,HSPA1L
mmu05134,Legionellosis,HSF1
mmu05134,Legionellosis,HSPD1
mmu05134,Legionellosis,HSPA1B
mmu05134,Legionellosis,IL12A
mmu05134,Legionellosis,IL12B
mmu05134,Legionellosis,IL18
mmu05134,Legionellosis,IL1B
mmu05134,Legionellosis,IL6
mmu05134,Legionellosis,ITGAM
mmu05134,Legionellosis,ITGB2
mmu05134,Legionellosis,ITGB2L
mmu05134,Legionellosis,MYD88
mmu05134,Legionellosis,NAIP1
mmu05134,Legionellosis,NAIP2
mmu05134,Legionellosis,NAIP5
mmu05134,Legionellosis,NAIP6
mmu05134,Legionellosis,NFKB1
mmu05134,Legionellosis,NFKB2
mmu05134,Legionellosis,NFKBIA
mmu05134,Legionellosis,RAB1A
mmu05134,Legionellosis,HSPA1A
mmu05134,Legionellosis,RELA
mmu05134,Legionellosis,SAR1A
mmu05134,Legionellosis,CXCL2
mmu05134,Legionellosis,SEC22B
mmu05134,Legionellosis,TLR4
mmu05134,Legionellosis,TNF
mmu05134,Legionellosis,TLR2
mmu05134,Legionellosis,NLRC4
mmu05134,Legionellosis,VCP
mmu05134,Legionellosis,CXCL3
mmu05134,Legionellosis,TLR5
mmu05134,Legionellosis,HBS1L
mmu05134,Legionellosis,SAR1B
mmu05134,Legionellosis,PYCARD
mmu05134,Legionellosis,EEF1G
mmu05134,Legionellosis,RAB1B
mmu05134,Legionellosis,BCL2L13
mmu05135,Yersinia infection,TICAM1
mmu05135,Yersinia infection,BAIAP2
mmu05135,Yersinia infection,PKN2
mmu05135,Yersinia infection,ARHGEF28
mmu05135,Yersinia infection,RPS6KA3
mmu05135,Yersinia infection,ACTB
mmu05135,Yersinia infection,ACTG1
mmu05135,Yersinia infection,AKT1
mmu05135,Yersinia infection,AKT2
mmu05135,Yersinia infection,ARF6
mmu05135,Yersinia infection,RHOA
mmu05135,Yersinia infection,ARPC1B
mmu05135,Yersinia infection,CASP1
mmu05135,Yersinia infection,CD4
mmu05135,Yersinia infection,CD8A
mmu05135,Yersinia infection,CD8B1
mmu05135,Yersinia infection,CDC42
mmu05135,Yersinia infection,CHUK
mmu05135,Yersinia infection,BCAR1
mmu05135,Yersinia infection,CRK
mmu05135,Yersinia infection,CRKL
mmu05135,Yersinia infection,ELMO2
mmu05135,Yersinia infection,ELMO1
mmu05135,Yersinia infection,PTK2
mmu05135,Yersinia infection,FCGR3
mmu05135,Yersinia infection,FN1
mmu05135,Yersinia infection,FOS
mmu05135,Yersinia infection,GNAQ
mmu05135,Yersinia infection,IFNB1
mmu05135,Yersinia infection,IKBKB
mmu05135,Yersinia infection,IKBKG
mmu05135,Yersinia infection,IL10
mmu05135,Yersinia infection,IL18
mmu05135,Yersinia infection,IL1B
mmu05135,Yersinia infection,IRAK1
mmu05135,Yersinia infection,IL2
mmu05135,Yersinia infection,IL6
mmu05135,Yersinia infection,ITGA4
mmu05135,Yersinia infection,ITGA5
mmu05135,Yersinia infection,ITGB1
mmu05135,Yersinia infection,JUN
mmu05135,Yersinia infection,LAT
mmu05135,Yersinia infection,ARHGEF1
mmu05135,Yersinia infection,LCK
mmu05135,Yersinia infection,LCP2
mmu05135,Yersinia infection,LIMK1
mmu05135,Yersinia infection,RAC3
mmu05135,Yersinia infection,MYD88
mmu05135,Yersinia infection,NFATC1
mmu05135,Yersinia infection,NFATC2
mmu05135,Yersinia infection,NFATC3
mmu05135,Yersinia infection,NFKB1
mmu05135,Yersinia infection,NFKBIA
mmu05135,Yersinia infection,PIK3CA
mmu05135,Yersinia infection,PIK3CD
mmu05135,Yersinia infection,PIK3R1
mmu05135,Yersinia infection,PIK3R2
mmu05135,Yersinia infection,PIK3R3
mmu05135,Yersinia infection,PIP5K1C
mmu05135,Yersinia infection,PIP5K1B
mmu05135,Yersinia infection,PIP5K1A
mmu05135,Yersinia infection,PLCG1
mmu05135,Yersinia infection,MAPK11
mmu05135,Yersinia infection,PTK2B
mmu05135,Yersinia infection,PXN
mmu05135,Yersinia infection,RAC1
mmu05135,Yersinia infection,RAC2
mmu05135,Yersinia infection,RELA
mmu05135,Yersinia infection,ROCK1
mmu05135,Yersinia infection,ROCK2
mmu05135,Yersinia infection,RPS6KA1
mmu05135,Yersinia infection,RPS6KA2
mmu05135,Yersinia infection,CCL12
mmu05135,Yersinia infection,CCL2
mmu05135,Yersinia infection,SRC
mmu05135,Yersinia infection,WIPF1
mmu05135,Yersinia infection,NLRP3
mmu05135,Yersinia infection,TLR4
mmu05135,Yersinia infection,TNF
mmu05135,Yersinia infection,TRAF2
mmu05135,Yersinia infection,TRAF6
mmu05135,Yersinia infection,VAV1
mmu05135,Yersinia infection,VAV2
mmu05135,Yersinia infection,WAS
mmu05135,Yersinia infection,ZAP70
mmu05135,Yersinia infection,AKT3
mmu05135,Yersinia infection,FYB1
mmu05135,Yersinia infection,WASF2
mmu05135,Yersinia infection,ACTR3B
mmu05135,Yersinia infection,MAP2K1
mmu05135,Yersinia infection,MAP2K2
mmu05135,Yersinia infection,MAP2K3
mmu05135,Yersinia infection,MAP2K4
mmu05135,Yersinia infection,MAP2K6
mmu05135,Yersinia infection,MAP2K7
mmu05135,Yersinia infection,MAP3K7
mmu05135,Yersinia infection,MAPK1
mmu05135,Yersinia infection,MAPK10
mmu05135,Yersinia infection,MAPK13
mmu05135,Yersinia infection,MAPK14
mmu05135,Yersinia infection,MAPK3
mmu05135,Yersinia infection,MAPK8
mmu05135,Yersinia infection,MAPK9
mmu05135,Yersinia infection,GIT2
mmu05135,Yersinia infection,IRAK4
mmu05135,Yersinia infection,NLRC4
mmu05135,Yersinia infection,MAPK12
mmu05135,Yersinia infection,PKN1
mmu05135,Yersinia infection,WIPF3
mmu05135,Yersinia infection,DOCK1
mmu05135,Yersinia infection,GM5637
mmu05135,Yersinia infection,ARHGEF7
mmu05135,Yersinia infection,IRF3
mmu05135,Yersinia infection,SKAP2
mmu05135,Yersinia infection,MEFV
mmu05135,Yersinia infection,RHOG
mmu05135,Yersinia infection,ARPC3
mmu05135,Yersinia infection,ARPC1A
mmu05135,Yersinia infection,TBK1
mmu05135,Yersinia infection,GSK3B
mmu05135,Yersinia infection,VAV3
mmu05135,Yersinia infection,TAB1
mmu05135,Yersinia infection,ACTR2
mmu05135,Yersinia infection,PYCARD
mmu05135,Yersinia infection,RPS6KA6
mmu05135,Yersinia infection,4930544G11RIK
mmu05135,Yersinia infection,ARPC5
mmu05135,Yersinia infection,ARPC4
mmu05135,Yersinia infection,WIPF2
mmu05135,Yersinia infection,TAB2
mmu05135,Yersinia infection,ARHGEF12
mmu05135,Yersinia infection,WASL
mmu05135,Yersinia infection,ACTR3
mmu05135,Yersinia infection,ARPC5L
mmu05135,Yersinia infection,PIK3CB
mmu05135,Yersinia infection,ARPC2
mmu05140,Leishmaniasis,H2-EA
mmu05140,Leishmaniasis,C3
mmu05140,Leishmaniasis,CR1L
mmu05140,Leishmaniasis,CYBA
mmu05140,Leishmaniasis,CYBB
mmu05140,Leishmaniasis,EEF1A1
mmu05140,Leishmaniasis,EEF1A2
mmu05140,Leishmaniasis,ELK1
mmu05140,Leishmaniasis,FCGR1
mmu05140,Leishmaniasis,FCGR3
mmu05140,Leishmaniasis,FOS
mmu05140,Leishmaniasis,H2-AA
mmu05140,Leishmaniasis,H2-AB1
mmu05140,Leishmaniasis,H2-EB1
mmu05140,Leishmaniasis,H2-DMA
mmu05140,Leishmaniasis,H2-DMB1
mmu05140,Leishmaniasis,H2-DMB2
mmu05140,Leishmaniasis,H2-OA
mmu05140,Leishmaniasis,H2-OB
mmu05140,Leishmaniasis,PTPN6
mmu05140,Leishmaniasis,IFNG
mmu05140,Leishmaniasis,IFNGR1
mmu05140,Leishmaniasis,IFNGR2
mmu05140,Leishmaniasis,IL10
mmu05140,Leishmaniasis,IL12A
mmu05140,Leishmaniasis,IL12B
mmu05140,Leishmaniasis,IL1A
mmu05140,Leishmaniasis,IL1B
mmu05140,Leishmaniasis,IRAK1
mmu05140,Leishmaniasis,IL4
mmu05140,Leishmaniasis,ITGA4
mmu05140,Leishmaniasis,ITGAM
mmu05140,Leishmaniasis,ITGB1
mmu05140,Leishmaniasis,ITGB2
mmu05140,Leishmaniasis,ITGB2L
mmu05140,Leishmaniasis,JAK1
mmu05140,Leishmaniasis,JAK2
mmu05140,Leishmaniasis,JUN
mmu05140,Leishmaniasis,MARCKSL1
mmu05140,Leishmaniasis,MYD88
mmu05140,Leishmaniasis,NCF1
mmu05140,Leishmaniasis,NCF2
mmu05140,Leishmaniasis,NCF4
mmu05140,Leishmaniasis,NFKB1
mmu05140,Leishmaniasis,NFKBIA
mmu05140,Leishmaniasis,NFKBIB
mmu05140,Leishmaniasis,NOS2
mmu05140,Leishmaniasis,PRKCB
mmu05140,Leishmaniasis,MAPK11
mmu05140,Leishmaniasis,PTGS2
mmu05140,Leishmaniasis,RELA
mmu05140,Leishmaniasis,STAT1
mmu05140,Leishmaniasis,TGFB1
mmu05140,Leishmaniasis,TGFB2
mmu05140,Leishmaniasis,TGFB3
mmu05140,Leishmaniasis,TLR4
mmu05140,Leishmaniasis,TNF
mmu05140,Leishmaniasis,TRAF6
mmu05140,Leishmaniasis,TLR2
mmu05140,Leishmaniasis,FCGR4
mmu05140,Leishmaniasis,MAP3K7
mmu05140,Leishmaniasis,MAPK1
mmu05140,Leishmaniasis,MAPK13
mmu05140,Leishmaniasis,MAPK14
mmu05140,Leishmaniasis,MAPK3
mmu05140,Leishmaniasis,IRAK4
mmu05140,Leishmaniasis,MAPK12
mmu05140,Leishmaniasis,H2-EB2
mmu05140,Leishmaniasis,TAB1
mmu05140,Leishmaniasis,TAB2
mmu05142,Chagas disease,TICAM1
mmu05142,Chagas disease,CALR4
mmu05142,Chagas disease,ACE
mmu05142,Chagas disease,AKT1
mmu05142,Chagas disease,AKT2
mmu05142,Chagas disease,BDKRB2
mmu05142,Chagas disease,C1QA
mmu05142,Chagas disease,C1QB
mmu05142,Chagas disease,C1QC
mmu05142,Chagas disease,C3
mmu05142,Chagas disease,CALR
mmu05142,Chagas disease,CASP8
mmu05142,Chagas disease,CD3D
mmu05142,Chagas disease,CD3E
mmu05142,Chagas disease,CD3G
mmu05142,Chagas disease,CD247
mmu05142,Chagas disease,CFLAR
mmu05142,Chagas disease,CHUK
mmu05142,Chagas disease,FADD
mmu05142,Chagas disease,FAS
mmu05142,Chagas disease,FASL
mmu05142,Chagas disease,FOS
mmu05142,Chagas disease,GNA11
mmu05142,Chagas disease,GNA14
mmu05142,Chagas disease,GNA15
mmu05142,Chagas disease,GNAI1
mmu05142,Chagas disease,GNAI2
mmu05142,Chagas disease,GNAI3
mmu05142,Chagas disease,GNAL
mmu05142,Chagas disease,GNAO1
mmu05142,Chagas disease,GNAQ
mmu05142,Chagas disease,GNAS
mmu05142,Chagas disease,IFNB1
mmu05142,Chagas disease,IFNG
mmu05142,Chagas disease,IFNGR1
mmu05142,Chagas disease,IFNGR2
mmu05142,Chagas disease,IKBKB
mmu05142,Chagas disease,IKBKG
mmu05142,Chagas disease,IL10
mmu05142,Chagas disease,IL12A
mmu05142,Chagas disease,IL12B
mmu05142,Chagas disease,IL1B
mmu05142,Chagas disease,IRAK1
mmu05142,Chagas disease,IL2
mmu05142,Chagas disease,IL6
mmu05142,Chagas disease,JUN
mmu05142,Chagas disease,KNG1
mmu05142,Chagas disease,SMAD2
mmu05142,Chagas disease,MYD88
mmu05142,Chagas disease,NFKB1
mmu05142,Chagas disease,NFKBIA
mmu05142,Chagas disease,NOS2
mmu05142,Chagas disease,PIK3CA
mmu05142,Chagas disease,PIK3CD
mmu05142,Chagas disease,PIK3R1
mmu05142,Chagas disease,PIK3R2
mmu05142,Chagas disease,PIK3R3
mmu05142,Chagas disease,SERPINE1
mmu05142,Chagas disease,PLCB1
mmu05142,Chagas disease,PLCB2
mmu05142,Chagas disease,PLCB3
mmu05142,Chagas disease,PLCB4
mmu05142,Chagas disease,PPP2CA
mmu05142,Chagas disease,PPP2CB
mmu05142,Chagas disease,MAPK11
mmu05142,Chagas disease,RELA
mmu05142,Chagas disease,CCL12
mmu05142,Chagas disease,CCL2
mmu05142,Chagas disease,CCL3
mmu05142,Chagas disease,CCL5
mmu05142,Chagas disease,ACE3
mmu05142,Chagas disease,TGFB1
mmu05142,Chagas disease,TGFB2
mmu05142,Chagas disease,TGFB3
mmu05142,Chagas disease,TGFBR1
mmu05142,Chagas disease,TGFBR2
mmu05142,Chagas disease,TLR4
mmu05142,Chagas disease,TLR6
mmu05142,Chagas disease,TNF
mmu05142,Chagas disease,TNFRSF1A
mmu05142,Chagas disease,TRAF6
mmu05142,Chagas disease,AKT3
mmu05142,Chagas disease,TLR2
mmu05142,Chagas disease,MAP2K4
mmu05142,Chagas disease,MAPK1
mmu05142,Chagas disease,MAPK10
mmu05142,Chagas disease,MAPK13
mmu05142,Chagas disease,MAPK14
mmu05142,Chagas disease,MAPK3
mmu05142,Chagas disease,MAPK8
mmu05142,Chagas disease,MAPK9
mmu05142,Chagas disease,IRAK4
mmu05142,Chagas disease,PPP2R2C
mmu05142,Chagas disease,MAPK12
mmu05142,Chagas disease,KNG2
mmu05142,Chagas disease,ADCY1
mmu05142,Chagas disease,PPP2R1A
mmu05142,Chagas disease,PPP2R2D
mmu05142,Chagas disease,PPP2R2A
mmu05142,Chagas disease,PPP2R2B
mmu05142,Chagas disease,PPP2R1B
mmu05142,Chagas disease,PIK3CB
mmu05142,Chagas disease,TLR9
mmu05143,African trypanosomiasis,HBB-BS
mmu05143,African trypanosomiasis,HBB-BT
mmu05143,African trypanosomiasis,HBA-A2
mmu05143,African trypanosomiasis,APOA1
mmu05143,African trypanosomiasis,F2RL1
mmu05143,African trypanosomiasis,FAS
mmu05143,African trypanosomiasis,FASL
mmu05143,African trypanosomiasis,GNAQ
mmu05143,African trypanosomiasis,HBA-A1
mmu05143,African trypanosomiasis,ICAM1
mmu05143,African trypanosomiasis,IDO1
mmu05143,African trypanosomiasis,IFNG
mmu05143,African trypanosomiasis,IL10
mmu05143,African trypanosomiasis,IL12A
mmu05143,African trypanosomiasis,IL12B
mmu05143,African trypanosomiasis,IL18
mmu05143,African trypanosomiasis,IL1B
mmu05143,African trypanosomiasis,IL6
mmu05143,African trypanosomiasis,KNG1
mmu05143,African trypanosomiasis,LAMA4
mmu05143,African trypanosomiasis,MYD88
mmu05143,African trypanosomiasis,PRKCA
mmu05143,African trypanosomiasis,PRKCB
mmu05143,African trypanosomiasis,PRKCG
mmu05143,African trypanosomiasis,PLCB1
mmu05143,African trypanosomiasis,PLCB2
mmu05143,African trypanosomiasis,PLCB3
mmu05143,African trypanosomiasis,PLCB4
mmu05143,African trypanosomiasis,SELE
mmu05143,African trypanosomiasis,IDO2
mmu05143,African trypanosomiasis,TNF
mmu05143,African trypanosomiasis,VCAM1
mmu05143,African trypanosomiasis,NPPA
mmu05143,African trypanosomiasis,KNG2
mmu05143,African trypanosomiasis,HBB-BH2
mmu05143,African trypanosomiasis,THOP1
mmu05143,African trypanosomiasis,TLR9
mmu05144,Malaria,KLRB1
mmu05144,Malaria,HBB-BS
mmu05144,Malaria,HBB-BT
mmu05144,Malaria,HBA-A2
mmu05144,Malaria,CD36
mmu05144,Malaria,CD81
mmu05144,Malaria,COMP
mmu05144,Malaria,CR1L
mmu05144,Malaria,CSF3
mmu05144,Malaria,ACKR1
mmu05144,Malaria,GYPA
mmu05144,Malaria,HBA-A1
mmu05144,Malaria,HGF
mmu05144,Malaria,SDC2
mmu05144,Malaria,ICAM1
mmu05144,Malaria,IFNG
mmu05144,Malaria,IL10
mmu05144,Malaria,IL12A
mmu05144,Malaria,IL18
mmu05144,Malaria,IL1B
mmu05144,Malaria,IL6
mmu05144,Malaria,ITGAL
mmu05144,Malaria,ITGB2
mmu05144,Malaria,ITGB2L
mmu05144,Malaria,KLRA1
mmu05144,Malaria,KLRA10
mmu05144,Malaria,KLRA2
mmu05144,Malaria,KLRA3
mmu05144,Malaria,KLRA4
mmu05144,Malaria,KLRA5
mmu05144,Malaria,KLRA6
mmu05144,Malaria,KLRA7
mmu05144,Malaria,KLRA8
mmu05144,Malaria,KLRA9
mmu05144,Malaria,LRP1
mmu05144,Malaria,KLRB1A
mmu05144,Malaria,KLRB1C
mmu05144,Malaria,KLRA17
mmu05144,Malaria,MET
mmu05144,Malaria,MYD88
mmu05144,Malaria,PECAM1
mmu05144,Malaria,CCL12
mmu05144,Malaria,CCL2
mmu05144,Malaria,SELE
mmu05144,Malaria,SELP
mmu05144,Malaria,SDC1
mmu05144,Malaria,TGFB1
mmu05144,Malaria,TGFB2
mmu05144,Malaria,TGFB3
mmu05144,Malaria,THBS1
mmu05144,Malaria,THBS2
mmu05144,Malaria,THBS3
mmu05144,Malaria,THBS4
mmu05144,Malaria,TLR4
mmu05144,Malaria,TNF
mmu05144,Malaria,CD40
mmu05144,Malaria,CD40LG
mmu05144,Malaria,VCAM1
mmu05144,Malaria,KLRB1F
mmu05144,Malaria,TLR2
mmu05144,Malaria,KLRK1
mmu05144,Malaria,HBB-BH2
mmu05144,Malaria,GM6590
mmu05144,Malaria,GYPC
mmu05144,Malaria,KLRB1B
mmu05144,Malaria,TLR9
mmu05145,Toxoplasmosis,H2-EA
mmu05145,Toxoplasmosis,PIK3R6
mmu05145,Toxoplasmosis,PPIF
mmu05145,Toxoplasmosis,AKT1
mmu05145,Toxoplasmosis,AKT2
mmu05145,Toxoplasmosis,ALOX5
mmu05145,Toxoplasmosis,BIRC3
mmu05145,Toxoplasmosis,BIRC2
mmu05145,Toxoplasmosis,XIAP
mmu05145,Toxoplasmosis,BAD
mmu05145,Toxoplasmosis,BCL2
mmu05145,Toxoplasmosis,BCL2L1
mmu05145,Toxoplasmosis,CIITA
mmu05145,Toxoplasmosis,CASP3
mmu05145,Toxoplasmosis,CASP8
mmu05145,Toxoplasmosis,CASP9
mmu05145,Toxoplasmosis,CHUK
mmu05145,Toxoplasmosis,SOCS1
mmu05145,Toxoplasmosis,CCR5
mmu05145,Toxoplasmosis,CYCS
mmu05145,Toxoplasmosis,CYCT
mmu05145,Toxoplasmosis,GNAI1
mmu05145,Toxoplasmosis,GNAI2
mmu05145,Toxoplasmosis,GNAI3
mmu05145,Toxoplasmosis,GNAO1
mmu05145,Toxoplasmosis,H2-AA
mmu05145,Toxoplasmosis,H2-AB1
mmu05145,Toxoplasmosis,H2-EB1
mmu05145,Toxoplasmosis,H2-DMA
mmu05145,Toxoplasmosis,H2-DMB1
mmu05145,Toxoplasmosis,H2-DMB2
mmu05145,Toxoplasmosis,H2-OA
mmu05145,Toxoplasmosis,H2-OB
mmu05145,Toxoplasmosis,HSPA8
mmu05145,Toxoplasmosis,HSPA1L
mmu05145,Toxoplasmosis,HSPA1B
mmu05145,Toxoplasmosis,IRGM1
mmu05145,Toxoplasmosis,IFNG
mmu05145,Toxoplasmosis,IFNGR1
mmu05145,Toxoplasmosis,IFNGR2
mmu05145,Toxoplasmosis,IGTP
mmu05145,Toxoplasmosis,IKBKB
mmu05145,Toxoplasmosis,IKBKG
mmu05145,Toxoplasmosis,IL10
mmu05145,Toxoplasmosis,IL10RA
mmu05145,Toxoplasmosis,IL10RB
mmu05145,Toxoplasmosis,IL12A
mmu05145,Toxoplasmosis,IL12B
mmu05145,Toxoplasmosis,IRAK1
mmu05145,Toxoplasmosis,ITGA6
mmu05145,Toxoplasmosis,ITGB1
mmu05145,Toxoplasmosis,JAK1
mmu05145,Toxoplasmosis,JAK2
mmu05145,Toxoplasmosis,LAMA1
mmu05145,Toxoplasmosis,LAMA2
mmu05145,Toxoplasmosis,LAMA3
mmu05145,Toxoplasmosis,LAMA4
mmu05145,Toxoplasmosis,LAMA5
mmu05145,Toxoplasmosis,LAMB1
mmu05145,Toxoplasmosis,LAMB2
mmu05145,Toxoplasmosis,LAMB3
mmu05145,Toxoplasmosis,LAMC2
mmu05145,Toxoplasmosis,LDLR
mmu05145,Toxoplasmosis,LY96
mmu05145,Toxoplasmosis,MYD88
mmu05145,Toxoplasmosis,NFKB1
mmu05145,Toxoplasmosis,NFKBIA
mmu05145,Toxoplasmosis,NFKBIB
mmu05145,Toxoplasmosis,NOS2
mmu05145,Toxoplasmosis,PDPK1
mmu05145,Toxoplasmosis,MAPK11
mmu05145,Toxoplasmosis,HSPA1A
mmu05145,Toxoplasmosis,RELA
mmu05145,Toxoplasmosis,STAT1
mmu05145,Toxoplasmosis,STAT3
mmu05145,Toxoplasmosis,TGFB1
mmu05145,Toxoplasmosis,TGFB2
mmu05145,Toxoplasmosis,TGFB3
mmu05145,Toxoplasmosis,TLR4
mmu05145,Toxoplasmosis,TNF
mmu05145,Toxoplasmosis,TNFRSF1A
mmu05145,Toxoplasmosis,CD40
mmu05145,Toxoplasmosis,CD40LG
mmu05145,Toxoplasmosis,TRAF6
mmu05145,Toxoplasmosis,LAMC1
mmu05145,Toxoplasmosis,AKT3
mmu05145,Toxoplasmosis,TLR11
mmu05145,Toxoplasmosis,LAMC3
mmu05145,Toxoplasmosis,TLR2
mmu05145,Toxoplasmosis,MAP2K3
mmu05145,Toxoplasmosis,MAP2K6
mmu05145,Toxoplasmosis,MAP3K7
mmu05145,Toxoplasmosis,MAPK1
mmu05145,Toxoplasmosis,MAPK10
mmu05145,Toxoplasmosis,MAPK13
mmu05145,Toxoplasmosis,MAPK14
mmu05145,Toxoplasmosis,MAPK3
mmu05145,Toxoplasmosis,MAPK8
mmu05145,Toxoplasmosis,MAPK9
mmu05145,Toxoplasmosis,IRAK4
mmu05145,Toxoplasmosis,MAPK12
mmu05145,Toxoplasmosis,PIK3CG
mmu05145,Toxoplasmosis,PIK3R5
mmu05145,Toxoplasmosis,BIRC7
mmu05145,Toxoplasmosis,H2-EB2
mmu05145,Toxoplasmosis,IRGM2
mmu05145,Toxoplasmosis,TYK2
mmu05145,Toxoplasmosis,TAB1
mmu05145,Toxoplasmosis,TAB2
mmu05146,Amoebiasis,ACTN1
mmu05146,Amoebiasis,C8B
mmu05146,Amoebiasis,ARG1
mmu05146,Amoebiasis,ARG2
mmu05146,Amoebiasis,C9
mmu05146,Amoebiasis,CASP3
mmu05146,Amoebiasis,CD14
mmu05146,Amoebiasis,CD1D1
mmu05146,Amoebiasis,COL3A1
mmu05146,Amoebiasis,COL4A1
mmu05146,Amoebiasis,COL4A2
mmu05146,Amoebiasis,COL4A3
mmu05146,Amoebiasis,COL4A4
mmu05146,Amoebiasis,COL4A5
mmu05146,Amoebiasis,COL1A1
mmu05146,Amoebiasis,COL1A2
mmu05146,Amoebiasis,CSF2
mmu05146,Amoebiasis,CTSG
mmu05146,Amoebiasis,PTK2
mmu05146,Amoebiasis,FN1
mmu05146,Amoebiasis,GNA11
mmu05146,Amoebiasis,GNA14
mmu05146,Amoebiasis,GNA15
mmu05146,Amoebiasis,GNAL
mmu05146,Amoebiasis,GNAQ
mmu05146,Amoebiasis,GNAS
mmu05146,Amoebiasis,CXCL1
mmu05146,Amoebiasis,HSPB1
mmu05146,Amoebiasis,IFNG
mmu05146,Amoebiasis,IL10
mmu05146,Amoebiasis,IL12A
mmu05146,Amoebiasis,IL12B
mmu05146,Amoebiasis,IL1B
mmu05146,Amoebiasis,IL1R1
mmu05146,Amoebiasis,IL1R2
mmu05146,Amoebiasis,IL6
mmu05146,Amoebiasis,ITGAM
mmu05146,Amoebiasis,ITGB2
mmu05146,Amoebiasis,ITGB2L
mmu05146,Amoebiasis,LAMA1
mmu05146,Amoebiasis,LAMA2
mmu05146,Amoebiasis,LAMA3
mmu05146,Amoebiasis,LAMA4
mmu05146,Amoebiasis,LAMA5
mmu05146,Amoebiasis,LAMB1
mmu05146,Amoebiasis,LAMB2
mmu05146,Amoebiasis,LAMB3
mmu05146,Amoebiasis,LAMC2
mmu05146,Amoebiasis,MUC2
mmu05146,Amoebiasis,NFKB1
mmu05146,Amoebiasis,NOS2
mmu05146,Amoebiasis,PRDX1
mmu05146,Amoebiasis,PIK3CA
mmu05146,Amoebiasis,PIK3CD
mmu05146,Amoebiasis,PIK3R1
mmu05146,Amoebiasis,PIK3R2
mmu05146,Amoebiasis,PIK3R3
mmu05146,Amoebiasis,PRKACA
mmu05146,Amoebiasis,PRKACB
mmu05146,Amoebiasis,PRKCA
mmu05146,Amoebiasis,PRKCB
mmu05146,Amoebiasis,PRKCG
mmu05146,Amoebiasis,PLCB1
mmu05146,Amoebiasis,PLCB2
mmu05146,Amoebiasis,PLCB3
mmu05146,Amoebiasis,PLCB4
mmu05146,Amoebiasis,RAB5B
mmu05146,Amoebiasis,RAB5C
mmu05146,Amoebiasis,RAB7
mmu05146,Amoebiasis,RELA
mmu05146,Amoebiasis,SERPINB3A
mmu05146,Amoebiasis,CXCL2
mmu05146,Amoebiasis,SERPINB9B
mmu05146,Amoebiasis,SERPINB9C
mmu05146,Amoebiasis,SERPINB6B
mmu05146,Amoebiasis,SERPINB9F
mmu05146,Amoebiasis,SERPINB9E
mmu05146,Amoebiasis,SERPINB6A
mmu05146,Amoebiasis,SERPINB9
mmu05146,Amoebiasis,SERPINB9D
mmu05146,Amoebiasis,TGFB1
mmu05146,Amoebiasis,TGFB2
mmu05146,Amoebiasis,TGFB3
mmu05146,Amoebiasis,TLR4
mmu05146,Amoebiasis,TNF
mmu05146,Amoebiasis,VCL
mmu05146,Amoebiasis,RAB7B
mmu05146,Amoebiasis,LAMC1
mmu05146,Amoebiasis,C8A
mmu05146,Amoebiasis,LAMC3
mmu05146,Amoebiasis,TLR2
mmu05146,Amoebiasis,SERPINB13
mmu05146,Amoebiasis,SERPINB10
mmu05146,Amoebiasis,RAB5A
mmu05146,Amoebiasis,CXCL3
mmu05146,Amoebiasis,SERPINB3C
mmu05146,Amoebiasis,SERPINB3B
mmu05146,Amoebiasis,SERPINB3D
